Date,Open,High,Low,Close,AdjClose,Volume
2019-05-07,377.0,379.91,365.81,370.46,370.459991,6974924
2019-05-08,367.92,369.0,361.36,364.37,364.369995,6571957
2019-05-09,360.9,364.2,352.75,362.75,362.75,5882572
2019-05-10,361.62,365.2578,353.06,361.04,361.040009,5657123
2019-05-13,352.29,354.26,343.1,345.26,345.26001,8026697
2019-05-14,348.71,349.95,342.5,345.61,345.609985,5353029
2019-05-15,343.34,356.5,341.39,354.99,354.98999,6340118
2019-05-16,356.37,364.0,353.935,359.31,359.309998,6441463
2019-05-17,356.39,359.62,353.785,354.45,354.450012,4725448
2019-05-20,351.23,352.418,345.4,348.11,348.109985,4621515
2019-05-21,350.95,356.425,349.93,354.27,354.269989,4021469
2019-05-22,358.01,370.46,357.3,359.73,359.730011,6229389
2019-05-23,355.5,357.42,347.7,352.21,352.209991,5630443
2019-05-24,355.41,359.44,353.791,354.39,354.390015,3830963
2019-05-28,354.39,361.2,353.64,354.78,355.059998,4717144
2019-05-29,353.6,353.8476,345.9,349.19,349.190002,5658913
2019-05-30,350.55,354.21,348.3,351.85,351.850006,4008042
2019-05-31,347.22,349.34,342.92,343.28,343.279999,5023449
2019-06-03,343.56,347.66,332.65,336.63,336.630005,7849589
2019-06-04,345.0,353.61,343.25,353.4,353.399994,7891632
2019-06-05,354.38,357.88,348.71,355.73,355.730011,5020081
2019-06-06,354.84,358.21,352.09,357.13,357.130005,3709955
2019-06-07,357.39,365.15,355.69,360.87,360.869995,4777321
2019-06-10,363.65,367.1,349.285,352.01,352.01001,7810261
2019-06-11,355.0,357.58,348.5,351.27,351.269989,5396712
2019-06-12,351.82,353.61,343.23,345.56,345.559998,4584704
2019-06-13,347.23,348.5,339.25,343.43,343.429993,6202747
2019-06-14,341.63,343.4,336.155,339.73,339.730011,5019011
2019-06-17,342.69,351.77,342.06,350.62,350.619995,5358219
2019-06-18,355.57,361.5,353.75,357.12,357.119995,5428542
2019-06-19,361.72,364.74,356.12,363.52,363.519989,5667156
2019-06-20,365.91,370.12,361.215,365.21,365.209991,5896347
2019-06-21,365.0,371.45,365.0,369.21,369.209991,7448356
2019-06-24,370.27,375.0,370.2,371.04,371.040009,4830240
